"source","component_type","category","material_name_en","material_name_cn","color_or_family","grade","form","size_mm","dimensions_mm","public_price_usd","price_type","availability","local_image_path","image_file","source_item_id","notes"
"MoonArq Studio","bead","crystal","Gray Moonstone","gray moonstone 灰月光","Smoke","R1","not stated (round-looking image)","10","10","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gm-10-r1.png","bd-gm-10-r1.png","bd-gm-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Gray Moonstone","gray moonstone 灰月光","Smoke","R1","not stated (round-looking image)","12","12","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gm-12-r1.png","bd-gm-12-r1.png","bd-gm-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Gray Moonstone","gray moonstone 灰月光","Smoke","R1","not stated (round-looking image)","14","14","20","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gm-14-r1.png","bd-gm-14-r1.png","bd-gm-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Kunzite","kunzite 紫锂辉","Blush","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-kz-06-r1.png","bd-kz-06-r1.png","bd-kz-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Kunzite","kunzite 紫锂辉","Blush","R1","not stated (round-looking image)","8","8","3","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-kz-08-r1.png","bd-kz-08-r1.png","bd-kz-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Kunzite","kunzite 紫锂辉","Blush","R1","not stated (round-looking image)","10","10","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-kz-10-r1.png","bd-kz-10-r1.png","bd-kz-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Kunzite","kunzite 紫锂辉","Blush","R1","not stated (round-looking image)","12","12","9","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-kz-12-r1.png","bd-kz-12-r1.png","bd-kz-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Kunzite","kunzite 紫锂辉","Blush","R1","not stated (round-looking image)","14","14","12","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-kz-14-r1.png","bd-kz-14-r1.png","bd-kz-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Rose Quartz","rose quartz 粉水晶","Rose","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-rq-06-r1.png","bd-rq-06-r1.png","bd-rq-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Rose Quartz","rose quartz 粉水晶","Rose","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-rq-08-r1.png","bd-rq-08-r1.png","bd-rq-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Rose Quartz","rose quartz 粉水晶","Rose","R1","not stated (round-looking image)","10","10","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-rq-10-r1.png","bd-rq-10-r1.png","bd-rq-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Rose Quartz","rose quartz 粉水晶","Rose","R1","not stated (round-looking image)","12","12","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-rq-12-r1.png","bd-rq-12-r1.png","bd-rq-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Rose Quartz","rose quartz 粉水晶","Rose","R1","not stated (round-looking image)","14","14","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-rq-14-r1.png","bd-rq-14-r1.png","bd-rq-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Strawberry Quartz","strawberry quartz 草莓晶","Rose","R1","not stated (round-looking image)","6","6","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-sq-06-r1.png","bd-sq-06-r1.png","bd-sq-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Strawberry Quartz","strawberry quartz 草莓晶","Rose","R1","not stated (round-looking image)","8","8","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-sq-08-r1.png","bd-sq-08-r1.png","bd-sq-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Strawberry Quartz","strawberry quartz 草莓晶","Rose","R1","not stated (round-looking image)","10","10","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-sq-10-r1.png","bd-sq-10-r1.png","bd-sq-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Strawberry Quartz","strawberry quartz 草莓晶","Rose","R1","not stated (round-looking image)","12","12","3","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-sq-12-r1.png","bd-sq-12-r1.png","bd-sq-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Strawberry Quartz","strawberry quartz 草莓晶","Rose","R1","not stated (round-looking image)","14","14","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-sq-14-r1.png","bd-sq-14-r1.png","bd-sq-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","Sunstone","sunstone 红太阳阿鲁沙","Amber","R1","not stated (round-looking image)","8","8","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-st-08-r1.png","bd-st-08-r1.png","bd-st-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Uruguay Amethyst","uruguay amethyst 乌拉圭紫晶","Purple","R2","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ua-06-r2.png","bd-ua-06-r2.png","bd-ua-06-r2","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","crystal","Uruguay Amethyst","uruguay amethyst 乌拉圭紫晶","Purple","R2","not stated (round-looking image)","8","8","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ua-08-r2.png","bd-ua-08-r2.png","bd-ua-08-r2","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","crystal","Uruguay Amethyst","uruguay amethyst 乌拉圭紫晶","Purple","R2","not stated (round-looking image)","10","10","3","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ua-10-r2.png","bd-ua-10-r2.png","bd-ua-10-r2","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","Uruguay Amethyst","uruguay amethyst 乌拉圭紫晶","Purple","R2","not stated (round-looking image)","12","12","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ua-12-r2.png","bd-ua-12-r2.png","bd-ua-12-r2","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","crystal","Uruguay Amethyst","uruguay amethyst 乌拉圭紫晶","Purple","R2","not stated (round-looking image)","14","14","9","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-ua-14-r2.png","bd-ua-14-r2.png","bd-ua-14-r2","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","crystal","White Crystal Cube","white crystal cube 白冰块","Clear","S1","not stated (round-looking image)","10","10","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-wc-10-s1.png","bd-wc-10-s1.png","bd-wc-10-s1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","crystal","White Crystal Cube","white crystal cube 白冰块","Clear","S1","not stated (round-looking image)","14","14","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-wc-14-s1.png","bd-wc-14-s1.png","bd-wc-14-s1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","stone","Blue Tiger's Eye","blue tiger's eye 蓝虎眼","Dark","R1","not stated (round-looking image)","6","6","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-bt-06-r1.png","bd-bt-06-r1.png","bd-bt-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","stone","Blue Tiger's Eye","blue tiger's eye 蓝虎眼","Dark","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-bt-08-r1.png","bd-bt-08-r1.png","bd-bt-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","stone","Blue Tiger's Eye","blue tiger's eye 蓝虎眼","Dark","R1","not stated (round-looking image)","10","10","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-bt-10-r1.png","bd-bt-10-r1.png","bd-bt-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","stone","Blue Tiger's Eye","blue tiger's eye 蓝虎眼","Dark","R1","not stated (round-looking image)","12","12","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-bt-12-r1.png","bd-bt-12-r1.png","bd-bt-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","stone","Blue Tiger's Eye","blue tiger's eye 蓝虎眼","Dark","R1","not stated (round-looking image)","14","14","0","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-bt-14-r1.png","bd-bt-14-r1.png","bd-bt-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","stone","Golden Shine Obsidian","golden shine obsedian 金耀石","Dark","R1","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-go-06-r1.png","bd-go-06-r1.png","bd-go-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","stone","Golden Shine Obsidian","golden shine obsedian 金耀石","Dark","R1","not stated (round-looking image)","8","8","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-go-08-r1.png","bd-go-08-r1.png","bd-go-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","stone","Golden Shine Obsidian","golden shine obsedian 金耀石","Dark","R1","not stated (round-looking image)","10","10","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-go-10-r1.png","bd-go-10-r1.png","bd-go-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","stone","Golden Shine Obsidian","golden shine obsedian 金耀石","Dark","R1","not stated (round-looking image)","12","12","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-go-12-r1.png","bd-go-12-r1.png","bd-go-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","stone","Golden Shine Obsidian","golden shine obsedian 金耀石","Dark","R1","not stated (round-looking image)","14","14","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-go-14-r1.png","bd-go-14-r1.png","bd-go-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","6","6","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-06-r1.png","bd-gt-06-r1.png","bd-gt-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","8","8","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-08-r1.png","bd-gt-08-r1.png","bd-gt-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","10","10","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-10-r1.png","bd-gt-10-r1.png","bd-gt-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","12","12","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-12-r1.png","bd-gt-12-r1.png","bd-gt-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","14","14","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-14-r1.png","bd-gt-14-r1.png","bd-gt-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","stone","Golden Tiger's Eye","golden tiger's eye 金虎眼","Gold","R1","not stated (round-looking image)","16","16","10","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-gt-16-r1.png","bd-gt-16-r1.png","bd-gt-16-r1","source size 16 mm; display size 16 mm"
"MoonArq Studio","bead","stone","Silver Shine Obsidian","silver shine obsidian 银耀石","Smoke","R1","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-so-06-r1.png","bd-so-06-r1.png","bd-so-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","stone","Silver Shine Obsidian","silver shine obsidian 银耀石","Smoke","R1","not stated (round-looking image)","8","8","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-so-08-r1.png","bd-so-08-r1.png","bd-so-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","stone","Silver Shine Obsidian","silver shine obsidian 银耀石","Smoke","R1","not stated (round-looking image)","10","10","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-so-10-r1.png","bd-so-10-r1.png","bd-so-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","stone","Silver Shine Obsidian","silver shine obsidian 银耀石","Smoke","R1","not stated (round-looking image)","12","12","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-so-12-r1.png","bd-so-12-r1.png","bd-so-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","stone","Silver Shine Obsidian","silver shine obsidian 银耀石","Smoke","R1","not stated (round-looking image)","14","14","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-so-14-r1.png","bd-so-14-r1.png","bd-so-14-r1","source size 14 mm; display size 14 mm"
"MoonArq Studio","bead","stone","Yellow Tiger's Eye","yellow tiger’s eye 黄虎眼","Gold","R1","not stated (round-looking image)","6","6","1","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-yt-06-r1.png","bd-yt-06-r1.png","bd-yt-06-r1","source size 6 mm; display size 6 mm"
"MoonArq Studio","bead","stone","Yellow Tiger's Eye","yellow tiger’s eye 黄虎眼","Gold","R1","not stated (round-looking image)","8","8","2","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-yt-08-r1.png","bd-yt-08-r1.png","bd-yt-08-r1","source size 8 mm; display size 8 mm"
"MoonArq Studio","bead","stone","Yellow Tiger's Eye","yellow tiger’s eye 黄虎眼","Gold","R1","not stated (round-looking image)","10","10","4","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-yt-10-r1.png","bd-yt-10-r1.png","bd-yt-10-r1","source size 10 mm; display size 10 mm"
"MoonArq Studio","bead","stone","Yellow Tiger's Eye","yellow tiger’s eye 黄虎眼","Gold","R1","not stated (round-looking image)","12","12","6","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-yt-12-r1.png","bd-yt-12-r1.png","bd-yt-12-r1","source size 12 mm; display size 12 mm"
"MoonArq Studio","bead","stone","Yellow Tiger's Eye","yellow tiger’s eye 黄虎眼","Gold","R1","not stated (round-looking image)","14","14","8","incremental price per selected bead; base price separate","not stated","D:\Code\knowledge-base\01-AI营销\04-选品库\C端\01-疗愈水晶\07-互动工具\crystal-bracelet-builder\data\v3\research\overseas-visual-evidence\moonarq-studio-20260713\bd-yt-14-r1.png","bd-yt-14-r1.png","bd-yt-14-r1","source size 14 mm; display size 14 mm"
